test2_z.date,xYield_FEDMINFRMWG,xYield_GDPPOT,xYield_GS30,xYield_NYXRSA,xYield_CPIHOSNS,xYield_MSPUS,xYield_UEMPMEAN,xYield_CASTHPI,xYield_FDHBFIN,xYield_POP,xYield_USSTHPI,xYield_POPTHM,xYield_WTB3MS,xYield_CSCICP03USM665S,xYield_DGS3MO,xYield_USSLIND,xYield_DTB3,xYield_MICH,xYield_UMCSENT,xYield_BOXRSA,xYield_TB3MS,xYield_AAA10Y,xYield_DGS30,xYield_RU2000PR,xYield_PCDG,xYield_TOTALSL,xYield_MSPNHSUS,xYield_CPALTT01USQ657N,xYield_MVLOAS,xYield_REALLN,xYield_ASPUS,xYield_GS3M,xYield_FEDMINNFRWG,xYield_DRCLACBS,xYield_SDXRSA,xYield_PCEDG,yFYield_CSUSHPINSA,Q1,Q2,Q3,Q4,BL_yFYield_CSUSHPINSA
1995-09-30,0.0,0.006619937694704037,-0.03591954022988508,0.0012755102040815647,0.006756756756756799,-0.014189693801344272,-0.029761904761904767,0.00990099009900991,0.07611548556430447,0.003169077621725691,0.016129032258064502,0.0032276003035973666,-0.040276734956559035,0.0009940357852884496,-0.041476810062544334,0.2698095238095237,-0.04048763920418996,-0.06514657980456018,0.016357688113413316,0.010115606936416333,-0.04109564564832857,0.06333973128598824,-0.03170028818443815,0.11703703703703705,0.02551834130781505,0.032166508987701015,-0.01419319175002054,-0.5044127630685676,0.03790087463556846,0.021400778210116655,-0.007551919446192601,-0.04270604324268179,0.0,0.06333333333333324,-0.0055172413793104225,0.02551834130781505,0.0,0,0,1,0,0
1995-12-31,0.0,0.0067698259187620735,-0.07153502235469444,0.003821656050955413,0.006711409395973256,0.045454545454545414,-0.00613496932515345,0.0,0.018292682926829285,0.003200287801057522,0.005291005291005346,0.003067404241931637,-0.02063891217286029,-0.003972194637537285,-0.020189787618617228,0.09502737568439223,-0.019840530571183623,-0.024390243902439157,-0.03648068669527904,0.0042918454935620964,-0.019881864087800682,-0.016245487364620725,-0.0714285714285714,0.007957559681697646,0.013996889580093264,0.03483043079743364,0.03763061977615623,0.09520547945205493,0.030898876404494402,0.00952380952380949,0.02029169308814205,-0.020488245931284066,0.0,0.034482758620689724,-0.002773925104022079,0.013996889580093264,-0.001225490196078316,0,0,0,1,0
1996-03-31,0.0,0.00701248799231502,0.01123595505617958,0.005076142131979822,0.006666666666666599,-0.007246376811594235,0.024691358024691468,0.0,0.08742514970059889,0.0024840776227563754,0.010526315789473717,0.002490478679710195,-0.06247979154383099,0.0009970089730808596,-0.06423406139315224,-0.08904109589041087,-0.06293121471879581,0.010714285714285898,0.007795100222717233,0.01139601139601143,-0.06273764258555137,0.04220183486238516,0.009615384615384581,0.046052631578947345,0.012269938650306678,0.030115146147032812,-0.006083266999189374,0.9001459245361683,0.008174386920980936,0.01132075471698113,0.0012430080795524656,-0.06400575996455393,0.0,0.0121212121212122,0.0,0.012269938650306678,0.013496932515337345,1,0,0,0,1
1996-06-30,0.0,0.007345225603357708,0.10000000000000009,0.005050505050504972,0.0066225165562914245,0.02116788321167884,0.04819277108433728,-0.014705882352941124,0.02422907488986792,0.0027797443827550783,0.005208333333333259,0.002845575390987287,0.01842083908139247,0.0019920318725097363,0.01630327642629026,0.32330827067669166,0.017828891322867024,0.060070671378091856,0.011049723756906049,0.012676056338028152,0.018255578093306246,-0.21214788732394363,0.09841269841269851,0.09433962264150941,0.024242424242424176,0.024075666380051652,0.02008082292432034,0.08524410312671415,0.03513513513513522,0.009328358208955168,0.030415890751086305,0.017100591715976332,0.0,0.04491017964071875,0.0,0.024242424242424176,0.012106537530266248,0,1,0,0,1
1996-09-30,0.0,0.007670454545454453,0.005772005772005873,0.0,0.013157894736842035,0.0007147962830593713,-0.028735632183908066,0.0,0.06774193548387086,0.0031956479733645793,0.005181347150259086,0.0032571838173303114,0.016095617529880535,0.0029821073558649047,0.01675945143832558,0.03977272727272729,0.015603515274705604,0.03333333333333344,0.03715846994535532,0.012517385257301727,0.01527888446215142,-0.0949720670391061,0.007225433526011571,-0.05287356321839076,0.004437869822485174,0.02350965575146935,0.0088883766827772,-0.4617873028710069,0.02872062663185382,0.006469500924214389,-0.012048192771084376,0.016793685884383347,0.0,0.0372492836676217,-0.004172461752434131,0.004437869822485174,0.0,0,0,1,0,0
1996-12-31,0.11764705882352944,0.007987971055351872,-0.0516499282639884,0.005025125628140836,0.0,0.02928571428571436,-0.05917159763313595,0.004975124378109541,0.10976837865055389,0.0032780691617033675,0.005154639175257714,0.0031984836818101936,-0.025348964868255885,0.0029732408325073845,-0.025239903084877002,-0.20398907103825137,-0.024115061612118405,-0.032258064516129115,0.02739726027397249,0.01236263736263754,-0.023544646535993863,0.093827160493827,-0.050215208034433245,0.058252427184465994,0.016200294550809957,0.018867924528301883,0.028557761642642454,0.3527422990232907,0.010152284263959421,0.02203856749311295,0.04268292682926833,-0.025422920679724514,0.11764705882352944,0.01933701657458564,0.006983240223463749,0.016200294550809957,0.0011961722488038617,0,0,0,1,1
1997-03-31,0.0,0.00857728883087816,0.03177004538577921,0.006250000000000089,0.01298701298701288,0.006245662734212454,-0.0062893081761006275,0.004950495049504955,0.05081669691470059,0.0026877254385091476,0.01025641025641022,0.0026458345633819658,0.017962385597908304,0.0019762845849802257,0.017301444396602417,0.20594494405162345,0.01773399014778332,-0.023333333333333317,0.01538461538461533,0.01763907734056991,0.016737999075692622,-0.025959367945823875,0.030211480362537735,0.04013761467889898,0.023188405797101463,0.015297906602254496,0.008787578001901997,-0.06553735073590672,-0.015075376884422065,0.022461814914645162,0.007017543859649145,0.01696673189823872,0.0,0.016260162601626105,0.009708737864077666,0.023188405797101463,0.01433691756272415,1,0,0,0,1
1997-06-30,0.0,0.008966537252727003,0.016129032258064502,0.006211180124223503,0.0,0.0055172413793103114,-0.01898734177215189,0.009852216748768461,0.021588946459412783,0.0027983460302147822,0.0050761421319796,0.0028633574890783997,-0.002134049952576822,0.004930966469427922,-0.001019662164762014,0.07400239084647353,-0.0025287946737262423,-0.010238907849829393,0.04040404040404044,0.014666666666666606,-0.0026284584980235115,0.016222479721900385,0.017595307917888547,0.005512679162072764,-0.012747875354107596,0.014274385408405976,0.0,-0.4102526002971768,0.030612244897959107,0.02987697715289972,0.029036004645760727,-0.0012892797352165308,0.0,0.002666666666666595,0.01098901098901095,-0.012747875354107596,0.014134275618374437,0,1,0,0,1
1997-09-30,0.027368421052631486,0.00925332111772792,-0.057720057720057616,0.011111111111111072,0.012820512820512775,-0.005486968449931462,0.03870967741935494,0.019512195121951237,0.03972950126796282,0.003249507066301005,0.015151515151515138,0.00331758946298355,0.0006138613861386144,0.0029440628066732533,-0.0011747713047665087,-0.060104945142311905,3.961258888085517e-05,-0.05862068965517242,0.027184466019417375,0.013140604467805517,0.0,0.05701254275940704,-0.05907780979827093,0.1513157894736843,0.0373027259684362,0.012509773260359625,0.0004610102316748854,-0.004031242126480206,0.024752475247524774,0.022184300341296925,-0.014108352144469483,-0.0012909441233140972,0.027368421052631486,-0.013297872340425454,0.017663043478260976,0.0373027259684362,0.006968641114982743,0,0,1,0,1
1997-12-31,0.05532786885245922,0.009622367465504711,-0.059724349157733614,0.01098901098901095,0.0,-0.0055172413793103114,-0.018633540372670843,0.014354066985645897,0.009756097560975618,0.003231662238228017,0.014925373134328401,0.00312738897769127,0.005026617324018989,0.0,0.008348758290914748,0.10906220041730097,0.008001425996712275,0.03663003663003672,-0.007561436672967825,0.01945525291828787,0.008579864069589993,0.04854368932038833,-0.059724349157733614,0.04285714285714293,0.019363762102351245,0.016216216216216273,-0.008713892709766191,-0.0037945863900834542,0.021739130434782705,0.016694490818029983,0.00400686891814539,0.00900970424247105,0.05532786885245922,0.010781671159029615,0.028037383177569986,0.019363762102351245,0.009227220299884653,0,0,0,1,1
1998-03-31,0.0,0.00980039561229984,-0.04234527687296419,0.019323671497584627,0.006329113924050667,0.0554785020804438,-0.03797468354430389,0.02358490566037741,0.006441223832528209,0.0026266156422256604,0.014705882352941124,0.002567038352428108,-0.0030323914541694474,0.001956947162426559,-0.007839837849207498,-0.13560787105303296,-0.0077021318400628536,-0.15194346289752658,0.026666666666666616,0.025445292620865034,-0.007210216110019596,0.11008230452674894,-0.04071661237785018,0.024657534246575352,0.0013568521031208647,0.0075987841945288626,0.056198094815205435,-0.3184357541899441,0.0,0.016420361247947435,0.026225769669327326,-0.007648183556405397,0.0,-0.002666666666666595,0.03896103896103886,0.0013568521031208647,0.021714285714285797,1,0,0,0,1
1998-06-30,0.0,0.010061437093758396,-0.005102040816326592,0.018957345971563955,0.0062893081761006275,-0.017739816031537403,-0.046052631578947345,0.02304147465437789,0.0047999999999999154,0.002659758329482509,0.009661835748792313,0.0027386797599564527,-0.01702514269913702,-0.000976562500000111,-0.014126852583498661,0.02941176470588247,-0.015088212581430782,0.0708333333333333,-0.008348794063079645,0.027295285359801635,-0.015158411335167155,-0.03151065801668218,-0.006791171477079749,0.036541889483066026,0.042005420054200604,0.030165912518853588,-0.016422194924884836,0.9944113263785392,0.026004728132387633,0.017770597738287597,-0.00666666666666671,-0.0147784200385358,0.0,0.008021390374331583,0.03874999999999984,0.042005420054200604,0.02237136465324374,0,1,0,0,1
1998-09-30,0.0,0.010137517630465442,-0.06495726495726495,0.019767441860465196,0.006250000000000089,0.02341137123745818,-0.02758620689655178,0.027027027027026973,-0.02547770700636942,0.0030772803808860605,0.009569377990430672,0.003122925757064632,-0.025196407402198195,-0.003910068426197344,-0.03032020956327952,-0.04954285714285711,-0.02973402223517818,-0.05447470817120614,-0.031805425631431294,0.030193236714975757,-0.03082363815379674,0.23062200956937806,-0.06324786324786313,-0.13757523645743763,0.02080624187256186,0.016105417276720324,0.02360201158061348,-0.27311787782551844,0.034562211981566726,0.0087301587301587,0.03076062639821031,-0.030626014511176747,0.0,-0.0026525198938992522,0.0373044524669075,0.02080624187256186,0.008752735229759168,0,0,1,0,1
1998-12-31,0.0,0.010297582686098261,-0.0658135283363801,0.01710376282782211,0.0,0.0,0.007092198581560183,0.01754385964912286,0.04493464052287588,0.0030859284556610245,0.014218009478673022,0.003022808463863713,-0.12398227352365243,-0.001962708537782132,-0.1204362639356491,0.004028136836409457,-0.11883054991504705,0.0,-0.03188405797101446,0.021101992966002348,-0.11817635228992585,0.297045101088647,-0.06934306569343074,-0.05583250249252247,0.05095541401273884,0.01729106628242083,-0.003914737027540194,-0.10871241326137238,0.028953229398663627,0.02202989771833197,-0.01519262072707539,-0.11903080678677347,0.0,-0.010638297872340274,0.024361948955916368,0.05095541401273884,0.009761388286333883,0,0,0,1,1
1999-03-31,0.0,0.010279001468428861,0.05088062622309186,0.015695067264573925,0.006211180124223503,0.02875816993464042,-0.04929577464788726,0.012931034482758674,-0.005473025801407294,0.002611182642127341,0.009345794392523255,0.0025342465753424026,0.03745882352941177,0.004916420845624492,0.03729170964266881,0.017964071856287456,0.03632986102946356,0.08230452674897104,0.05688622754491024,0.03788748564867972,0.03606611337079424,-0.1420863309352518,0.05490196078431375,0.07180570221752913,-0.0060606060606061,0.02053824362606238,0.027071993292591134,0.11389850057670126,0.02164502164502169,0.016936104695919996,0.04187327823691467,0.03664094167220111,0.0,0.016129032258064502,0.03171007927519809,-0.0060606060606061,0.02470461868958118,1,0,0,0,1
1999-06-30,0.0,0.010516415868673024,0.08007448789571692,0.02759381898454749,0.006172839506172867,0.008259212198221011,0.014814814814814836,0.02127659574468077,-0.010220125786163492,0.002625965402006436,0.01388888888888884,0.0027363962272970443,0.006463757597750197,0.0009784735812132794,0.01286017323669797,-0.03529411764705881,0.009756761662733648,0.015209125475285079,0.0028328611898016387,0.028761061946902533,0.010574806544579873,-0.02655485674353597,0.07806691449814118,0.06502463054187202,0.04268292682926833,0.01873698820263714,0.006804846938775588,1.516438001553197,0.03813559322033888,0.014383043149129415,0.014278159703860371,0.01325468884617953,0.0,-0.042328042328042215,0.023051591657519355,0.04268292682926833,0.026205450733752578,0,1,0,0,1
1999-09-30,0.0,0.010491581352060297,0.04137931034482767,0.030075187969925032,0.012269938650306678,0.002520478890989386,-0.029197080291970656,0.02083333333333326,0.017474185861795055,0.0031464931132343388,0.013698630136986356,0.003180761948476718,0.04732181084796183,-0.0009775171065493637,0.04611894061695532,0.014207317073170689,0.04503168396925994,0.022471910112359605,-0.0028248587570620654,0.033333333333333215,0.04416949228661915,0.03804737975592243,0.04137931034482767,0.011100832562442209,0.01871345029239757,0.023160762942779245,0.005485630309057576,-0.36045674313342246,0.03265306122448974,0.023134328358209055,0.006256517205422307,0.04504327730176372,0.0,-0.019337016574585753,0.02896995708154515,0.01871345029239757,0.01327885597548506,0,0,1,0,1
1999-12-31,0.0,0.010466381981076855,0.0347682119205297,0.026068821689259725,0.0,0.038969201759899486,-0.022556390977443663,0.020408163265306145,-0.00936768149882905,0.0030865522174534643,0.009009009009008917,0.0030062448391605656,0.0822557393979817,0.0009784735812132794,0.08600266933600254,0.07016172668790954,0.08536532920483375,0.07326007326007322,-0.0056657223796034994,0.0332986472424559,0.08458064516129027,-0.07053941908713679,0.0364238410596025,0.02104300091491318,0.00574052812858783,0.015312916111850816,0.0455733842364221,-0.006112272800386065,0.009881422924901129,0.04449307075127651,0.061139896373056946,0.08553606075146547,0.0,-0.011267605633802802,0.033368091762252305,0.00574052812858783,0.015120967741935498,0,0,0,1,1
2000-03-31,0.0,0.01027510772290352,0.008000000000000007,0.028455284552845406,0.0121212121212122,0.0,-0.01538461538461533,0.04400000000000004,-0.1449960598896769,0.0025992733444339944,0.022321428571428603,0.002537492159434329,0.0987872763419484,0.003910068426197455,0.09543743759121281,-0.11612359550561802,0.09531262382122185,0.03412969283276435,0.045584045584045496,0.025176233635448186,0.09452144429242737,-0.07514880952380965,0.004792332268370725,0.20788530465949817,0.051369863013698724,0.016393442622950838,-0.013858176625473728,0.603010195824567,0.019569471624266255,0.045391061452513926,-0.00927734375,0.09482443833720922,0.0,-0.011396011396011319,0.034308779011099855,0.051369863013698724,0.029791459781529195,1,0,0,0,1
2000-06-30,0.0,0.0102526246719159,-0.050793650793650724,0.03458498023715406,0.011976047904191711,-0.012704174228675091,-0.03125,0.026819923371647514,-0.022119815668202758,0.002464508236365237,0.017467248908296984,0.002481301367915245,0.033689771843167016,-0.0009737098344694273,0.03355187042036256,0.0635606686582344,0.03358836616202732,0.0,-0.01180744777475018,0.04223968565815328,0.03501811594202908,0.2775543041029769,-0.049284578696343395,-0.07789317507418403,-0.02062975027144409,0.02451612903225797,-0.007331960627371403,0.06935890964159497,0.0499040307101728,0.04475617902471618,-0.00246426811237066,0.03393192550072843,0.0,0.01729106628242061,0.04682926829268297,-0.02062975027144409,0.027000964320154308,0,1,0,0,1
2000-09-30,0.0,0.009986197937809527,-0.030100334448160626,0.03151862464183375,0.01183431952662728,0.03431372549019618,0.032258064516129004,0.033582089552238736,-0.020735155513666337,0.002738705500469951,0.01716738197424883,0.0027198388663909334,0.05305350860303526,-0.0019493177387913674,0.051916553595658055,-0.4461841869359947,0.05337393252134959,-0.05280528052805267,-0.011948529411764719,0.03770028275212067,0.05310416046768074,0.07871536523929468,-0.03177257525083621,0.042638777152051555,0.011086474501108556,0.03904282115869018,0.040414361070248095,-0.24867824773413894,0.034734917733089565,0.031329923273657245,0.008399209486166015,0.052631578947368585,0.0,0.008498583569405138,0.03914259086672889,0.011086474501108556,0.016901408450704203,0,0,1,0,1
2000-12-31,0.0,0.009646302250803762,-0.01896551724137918,0.025925925925925908,0.005847953216374213,0.024289099526066282,-0.0234375,0.032490974729241895,-0.023099133782483183,0.002805520471808487,0.012658227848101333,0.0026523416640438224,0.0002493268175922658,-0.0048828125,-0.0003063478499217842,-0.05395489370885931,6.645180582776078e-05,0.03484320557491283,-0.033488372093023244,0.04359673024523181,0.0,0.07238762405137189,-0.017271157167530138,-0.0825617283950617,0.004385964912280604,0.030909090909090997,0.011636780983594885,-0.32244282483035935,0.026501766784452263,0.012399256044637319,0.03919647231749135,-0.0005322580645161779,0.0,0.0196629213483146,0.033183856502242204,0.004385964912280604,0.013850415512465464,0,0,0,1,1
2001-03-31,0.0,0.009076433121019134,-0.04393673110720564,0.03068592057761732,0.01744186046511631,-0.017929438982070556,0.02400000000000002,0.03846153846153855,-0.002955665024630516,0.002420179925912924,0.02499999999999991,0.0022926153097322377,-0.19826511790218848,-0.011776251226692902,-0.20431598980678045,-0.3954602486597467,-0.20115286222133621,-0.03367003367003374,-0.11164581328200196,0.04699738903394257,-0.1994448784217262,0.10506260206859008,-0.04393673110720564,0.001682085786375076,0.012008733624454093,0.02645502645502651,-0.012280701754386003,0.7761498516320475,0.015490533562822817,0.013472137170851273,-0.005186232909005217,-0.20172027046653862,0.0,0.0,0.04600694444444442,0.012008733624454093,0.021857923497267784,1,0,0,0,1
2001-06-30,0.0,0.008600284046078599,0.047794117647058876,0.02539404553415059,0.005714285714285783,0.05418138987043575,-0.03125,0.030303030303030276,-0.028656126482213384,0.002400259030886698,0.016260162601626105,0.002350713835780782,-0.241553703934005,-0.0019860973187686426,-0.24178051647950694,-0.3835849056603774,-0.23986774522240017,0.08013937282229966,-0.014084507042253502,0.026600166251039115,-0.2401436668258351,-0.040394088669950534,0.047794117647058876,0.013434089000839533,-0.008629989212513456,0.020618556701030855,0.045784487862640555,0.08948522501827316,0.03389830508474567,0.0229607250755286,0.0009478672985780978,-0.2425859664018436,0.0,0.01377410468319562,0.029875518672199064,-0.008629989212513456,0.02406417112299475,0,1,0,0,1
2001-09-30,0.0,0.00813580536650238,-0.03157894736842115,0.029888983774551736,0.011363636363636465,-0.03631284916201116,0.056451612903225756,0.019607843137254832,0.00915564598168861,0.0026543266226151108,0.016000000000000014,0.002619041767747854,-0.12338762571053774,-0.0029850746268655914,-0.12217291343634717,-0.6632996632996633,-0.12135470810308036,-0.12903225806451613,-0.02637362637362639,0.027530364372469585,-0.13387978142076506,0.0816221765913756,-0.029824561403508754,-0.045567522783761416,0.005440696409140466,0.013468013468013407,-0.027927963630805075,-0.8740655549166187,0.03934426229508192,0.008269344359125741,-0.016098484848484862,-0.13523901032908958,0.0,0.010869565217391353,0.015310233682514163,0.005440696409140466,0.00870322019147074,0,0,1,0,1
2001-12-31,0.0,0.0077597578955537205,-0.03804347826086951,0.028192371475953548,-0.005617977528089901,-0.008115942028985468,0.06870229007633588,0.01602564102564097,0.048387096774193505,0.0026683101402789067,0.011811023622047223,0.0025491713442327146,-0.4024067088568133,-0.0029940119760478723,-0.40623096601291264,-4.120909090909091,-0.404010212341989,-0.6037037037037036,-0.03950338600451464,0.023640661938534313,-0.3985173501577287,0.03132415757000495,-0.041591320072332794,-0.03125,0.07792207792207795,0.025470653377630104,0.00873616773442043,-3.140791476407915,0.06309148264984232,0.018160515524311638,0.030798845043310985,-0.40021604938271604,0.0,-0.021505376344086002,0.025396825396825307,0.07792207792207795,0.010353753235547769,0,0,0,1,1
2002-03-31,0.0,0.007315007315007227,0.02259887005649719,0.0185483870967742,0.005649717514124353,0.10286382232612512,0.0714285714285714,0.025236593059936974,0.016346153846153788,0.0022875223513634246,0.015564202334630295,0.002179448222387581,-0.10230058949345289,0.00800800800800805,-0.10022054675078218,-2.495193708127003,-0.10108661581861877,1.08411214953271,0.09400705052878977,0.016166281755196188,-0.09791786856873141,-0.28992176714219964,0.024528301886792336,0.07795698924731176,-0.02008032128514059,0.01565874730021588,0.0808314087759816,-2.2701741912548883,0.011869436201780381,0.015535097813578869,0.06255835667600373,-0.09602223022693357,0.0,-0.01098901098901095,0.01934984520123839,-0.02008032128514059,0.0315969257045261,1,0,0,0,1
2002-06-30,0.0,0.006956122916985219,-0.009208103130755041,0.03404592240696758,0.011235955056179803,-0.007949125596184436,0.11333333333333329,0.03384615384615386,0.06244087038789026,0.002219581798732273,0.019157088122605304,0.0022269852057086315,-0.00493956299395637,0.0009930486593843213,-0.004560223450949086,0.38963569062926173,-0.003951880048817302,0.22421524663677128,0.01074113856068748,0.03560606060606042,-0.0038953488372092115,0.044069993519118444,-0.00886279926335165,0.015793848711554537,0.0010245901639345245,0.018075491759702356,-0.005165598290598261,2.0417016512734394,0.014662756598240456,0.018130311614730887,0.0,-0.0056924916035748785,0.0,-0.025000000000000133,0.04859529233105553,0.0010245901639345245,0.0314569536423841,0,1,0,0,1
2002-09-30,0.0,0.006680330980034954,-0.009293680297397744,0.04823889739663101,0.005555555555555536,-0.04861111111111116,0.017964071856287456,0.038690476190476275,0.05877114870881561,0.0025484306117624644,0.018796992481203034,0.002534999687036965,-0.03860304853121521,-0.00694444444444442,-0.041516348851858176,0.35048366746109627,-0.041309294591283074,-0.05860805860805862,-0.07226354941551538,0.0416971470373082,-0.040856826008288105,0.2942271880819367,-0.008942050865172413,-0.2021276595744681,0.025588536335721557,0.016187989556135873,-0.0477895969028046,-0.6077475156422525,0.01589595375722541,0.04006677796327218,-0.03734622144112476,-0.04202209881490804,0.0,-0.005698005698005604,0.053584359160028905,0.025588536335721557,0.01605136436597121,0,0,1,0,1
2002-12-31,0.0,0.006636000301636358,-0.009380863039399556,0.04382761139517899,0.0,0.06737787759685565,0.05882352941176472,0.02865329512893977,0.03952901597981495,0.0025488883725608424,0.014760147601476037,0.0024418753880466326,-0.18223788118090145,-0.003996003996003861,-0.18389293822439967,-0.2733312571369252,-0.1828860081553162,-0.03891050583657574,-0.04009163802978233,0.032303370786516794,-0.18864480009736506,0.09160671462829728,-0.00902273259901587,-0.03589743589743588,-0.015968063872255467,0.00976361767728684,0.06766930013026351,-0.2638986629134412,0.008534850640113723,0.058855002675227475,0.06115928799634873,-0.18920695631387074,0.0,-0.011461318051575908,0.05085910652920966,-0.015968063872255467,0.014218009478673022,0,0,0,1,1
2003-03-31,0.0,0.006592254101430717,-0.009469696969696906,0.034989503149055246,0.011049723756906049,-0.021567596002104117,0.022222222222222143,0.022284122562674202,0.031553398058252524,0.002137698204056848,0.01090909090909098,0.002082994529544191,-0.13942950527410491,-0.0030090270812437314,-0.13997071742313316,-0.11899999999999988,-0.13987784894979882,0.12145748987854232,-0.04534606205250591,0.01836734693877551,-0.13245331133278326,-0.08391915641476266,-0.009104883528437968,-0.022340425531914843,-0.011156186612576113,0.013740458015267132,-0.02499828344768218,2.2249840662842573,0.0014104372355430161,0.041940373926225405,0.002580645161290418,-0.13267487285324675,0.0,-0.008695652173913104,0.03662524525833866,-0.011156186612576113,0.027258566978193066,1,0,0,0,1
2003-06-30,0.0,0.00647465952221471,-0.00956022944550683,0.023664638269100813,0.010928961748633892,0.031182795698924792,0.05434782608695654,0.019073569482288777,0.0760784313725491,0.0022021717970135413,0.010791366906474753,0.0022236877997576787,-0.09831678895123008,0.008048289738430636,-0.09865509022812402,-0.38916815307280694,-0.10010391409767938,-0.21660649819494593,0.11624999999999996,0.015364061456245803,-0.10089046425175063,-0.1899280575539568,-0.009188544152744615,0.1251360174102285,0.03384615384615386,0.016566265060240948,0.034490790899241563,-0.6400197628458497,0.023943661971830954,0.032977691561590694,0.03389103389103387,-0.09917566074615447,0.0,-0.032163742690058394,0.025867507886435215,0.03384615384615386,0.030326004548900665,0,1,0,0,1
2003-09-30,0.0,0.006433007985803041,-0.009652509652509633,0.0217965653896961,0.00540540540540535,0.0005213764337852478,0.005154639175257714,0.03475935828876997,0.05174927113702621,0.0024763046233537978,0.017793594306049876,0.0024840397859797747,-0.11190886463718175,0.0009980039920158834,-0.10492020020776271,2.0262808601008757,-0.10671670515781362,0.07373271889400934,0.0,0.011184210526315796,-0.10576923076923073,-0.13262285375962102,-0.009273756473563766,0.1624758220502902,0.03373015873015883,0.01185185185185178,-0.0003508459576785361,0.34504529234147663,0.031636863823933936,0.03849765258215965,0.029460580912862966,-0.10377358490566047,0.0,-0.06344410876132933,0.043050430504305126,0.03373015873015883,0.021339220014716664,0,0,1,0,1
2003-12-31,0.0,0.00639188891337894,-0.009746588693957059,0.034259857789269654,-0.005376344086021501,0.03595622720166758,0.01025641025641022,0.0620155038759691,0.05544005544005537,0.0024908012134496893,0.027972027972027913,0.0023885295593419897,-0.011641694513312428,0.003988035892322994,-0.013293943870014702,0.39763157894736856,-0.013680922115695382,0.1287553648068669,0.03023516237402024,0.025374105400130187,-0.014301075268817298,-0.06484641638225253,-0.009360564065159394,0.10399334442595665,0.004798464491362786,0.01024890190336758,0.04278156102671549,-0.9630612244897959,0.01200000000000001,-0.001808318264014508,0.03184199919387343,-0.017578947368421027,0.0,0.05806451612903207,0.06780660377358494,0.004798464491362786,0.025216138328530313,0,0,0,1,1
2004-03-31,0.0,0.006424295517593714,-0.009842519685039353,0.034375000000000044,0.0108108108108107,0.06991951710261568,0.010152284263959421,0.03406326034063256,0.09652002626395273,0.0019808359264692488,0.013605442176870763,0.001947412992124642,-0.004144399607372673,0.0049652432969216065,-0.0016039349871685982,-0.06903910123642742,0.000546089995631327,0.03802281368821303,0.0652173913043479,0.027284263959390875,0.0,0.04890510948905091,-0.00944901214872984,0.08967596081386597,0.01623686723973261,0.01352657004830915,0.06948916696388663,48.88397790055249,0.0013175230566535578,0.02128623188405787,0.02695312499999991,-0.003535840565734416,0.0,-0.0457317073170731,0.06847045831032572,0.01623686723973261,0.0421644413211526,1,0,0,0,1
