"","test2_z.date","scaled.BL_yFYield_CSUSHPINSA","scaled.yFYield_CSUSHPINSA","scaled.xYield_CASTHPI","scaled.xYield_TB3MS","scaled.xYield_MSPNHSUS","scaled.xYield_MVLOAS","scaled.Q1","scaled.Q2","unscaled.BL_yFYield_CSUSHPINSA","unscaled.yFYield_CSUSHPINSA","unscaled.xYield_CASTHPI","unscaled.xYield_TB3MS","unscaled.xYield_MSPNHSUS","unscaled.xYield_MVLOAS","unscaled.Q1","unscaled.Q2","distance"
"98","2013-06-30",0.568402425966164,1.43040032673117,1.32634194967702,-0.957375932876249,0.96650705683162,0.665494518357535,-0.581394900920743,1.70542504270085,1,0.034933384024197,0.0470744484615953,-0.423076945266271,0.0370754472387866,0.0245578356758931,0,1,2.70171521376343
"99","2013-09-30",0.568402425966164,-0.38813455584879,1.65982417464412,-0.778268112336628,-0.943197509793909,0.958433578718369,-0.581394900920743,-0.581394900920743,1,0.00178672496154797,0.0561388673572452,-0.3333334,-0.0193075485799702,0.0301448786665395,0,0,2.41763811897948
"100","2013-12-31",0.568402425966164,-0.226914442393456,0.825903231826405,1.68318661108679,0.984171547534637,0.11302731637752,-0.581394900920743,-0.581394900920743,1,0.00472530380649383,0.0334719658385785,0.900000090000009,0.0375969817854671,0.0140209751951419,0,0,2.27434434220956
"101","2014-03-31",0.568402425966164,1.04590735030052,0.392528141367087,-0.638213491824407,-0.139983739126053,0.183198306337604,1.70542504270085,-0.581394900920743,1,0.0279251832336525,0.0216923474218818,-0.263157803324095,0.00440690414983469,0.0153593024810978,1,0,1.96495457368976
"102","2014-06-30",0.568402425966164,0.397734931266136,0.557690687511855,-0.683231373829501,0.808804974106728,0.903339690824614,-0.581394900920743,1.70542504270085,1,0.0161108647988777,0.0261816496756255,-0.285714408163257,0.032419378427788,0.0290941074931592,0,1,2.34403641255189
"103","2014-09-30",-1.7444074452065,-0.68127639117744,0.376798723085504,-0.512164440504935,-0.829026914315205,0.815679259077692,-0.581394900920743,-0.581394900920743,0,-0.00355640734001827,0.0212648042858024,-0.199999819999982,-0.0159367234167485,0.0274222150519621,0,0,1.55979102184184
"104","2014-12-31",0.568402425966164,-0.374487747218183,0.0011467800688705,-0.362482229012015,2.27864089068862,0.181023584093489,-0.581394900920743,-0.581394900920743,1,0.0020354670216014,0.0110541654105114,-0.125000234374971,0.0758154899453587,0.0153178253675452,0,0,2.45609620939482
"105","2015-03-31",0.568402425966164,1.07836394736782,-0.0925235778682542,0.172101130026135,-1.48270746164004,0.161235923124437,1.70542504270085,-0.581394900920743,1,0.0285167736219529,0.00850810058642271,0.142857448979636,-0.0352362884964639,0.0149404277190983,1,0,2.34714559800079
"106","2015-06-30",0.568402425966164,0.495966578415284,0.49367695076511,-0.611953679175829,-0.21487065322936,0.784518786757966,-0.581394900920743,1.70542504270085,1,0.0179013451181751,0.0244416848993751,-0.250000093749988,0.00219590846047146,0.0268279109047285,0,1,2.12751920523806
"107","2015-09-30",0.568402425966164,-0.393092862232667,0.613089569924569,1.8827638161227,0.402141968470719,1.04520802304875,-0.581394900920743,-0.581394900920743,1,0.00169634930100448,0.0276874531006484,1,0.0204128728419875,0.0317998732253604,0,0,2.41886263436671
"108","2015-12-31",0.568402425966164,-0.318194888523943,0.111750972489376,4.04485198357701,0.587375205687803,-2.10106294319431,-0.581394900920743,-0.581394900920743,1,0.0030615238834597,0.0140605107466487,2.08333325,0.0258817841186465,-0.028206979827865,0,0,4.66999261605985
"109","2016-03-31",0.568402425966164,0.956190356478562,0.0577101750668899,2.53004199972458,-0.673591628157596,-0.178616684660722,1.70542504270085,-0.581394900920743,1,0.0262899005482176,0.0125916215866921,1.32432441417093,-0.0113475805500077,0.00845863205879915,1,0,3.18379760558482
"110","2016-06-30",0.568402425966164,0.526288761174621,0.244470419719937,-0.321870081713826,0.74112691331348,0.677390044828404,-0.581394900920743,1.70542504270085,1,0.0184540312742598,0.017667973379524,-0.104651161573824,0.0304212202386027,0.0247847115923627,0,1,2.10190083428751
"111","2016-09-30",0.568402425966164,-0.273082046462787,0.337332433461293,0.198019655899885,-0.787388310883417,0.760391101360912,-0.581394900920743,-0.581394900920743,1,0.00388380120652476,0.0201920665066113,0.155844153820206,-0.0147073661411664,0.0263677386920775,0,0,1.42380476033957
"112","2016-12-31",0.568402425966164,-0.126019377744699,0.153347942017114,0.783966946752082,0.963550151191331,-0.0573561854193353,-0.581394900920743,-0.581394900920743,1,0.0065643305642713,0.0151911627825292,0.449438185961369,0.0369881461969048,0.0107713575160815,0,0,1.49862552107611
"113","2017-03-31",0.568402425966164,1.00855624794845,0.313642356658771,0.629603493866733,-0.644152603145437,-0.390307965167713,1.70542504270085,-0.581394900920743,1,0.027244380095292,0.0195481437913021,0.372093023255814,-0.0104784092377656,0.0044211770212883,1,0,2.07570218920728
"114","2017-06-30",0.568402425966164,0.612461106526979,0.447174053241278,0.901790230527478,0.254184159618495,0.0214451491149988,-0.581394900920743,1.70542504270085,1,0.0200247052158953,0.0231776842676801,0.508474576271187,0.0160444984537917,0.0122742859518501,0,1,2.07960437157561
"115","2017-09-30",0.568402425966164,-0.128241646286799,0.313769155625819,0.215881547260641,0.377539403075642,-0.0969150953124171,-0.581394900920743,-0.581394900920743,1,0.00652382500212001,0.0195515903286789,0.164794011235955,0.0196864953875666,0.0100168752358301,0,0,0.986420054377037
"116","2017-12-31",0.568402425966164,0.0068781887824722,0.258087215137942,0.214271210232701,1.02555502642713,-0.272350966501738,-0.581394900920743,-0.581394900920743,1,0.00898667086146832,0.0180380930694035,0.163987137736376,0.0388188066468298,0.00667089688378342,0,0,1.38365435892419
"117","2018-03-31",0.568402425966164,0.962374143331126,0.356246910628487,0.471387829110389,-0.760511209077519,-0.446590132394713,1.70542504270085,-0.581394900920743,1,0.0264026131920505,0.0207061830963413,0.292817675986692,-0.0139138342277878,0.00334774254137749,1,0,2.09127544798347
"118","2018-06-30",0.568402425966164,0.294490324434337,0.610301980520074,0.245205788179478,-2.01654611107878,-0.080663048569665,-0.581394900920743,1.70542504270085,1,0.0142290126466353,0.0276116833108975,0.17948717948718,-0.0509975862726855,0.0103268403313892,0,1,2.7842510193197
